transaction_id,user_id,amount,transaction_type,merchant_category,country,hour,device_risk_score,ip_risk_score,is_fraud
692,971,1619.66,QR,Clothing,TR,1,0.7366715214878411,0.2529944372986423,0
693,487,2719.98,POS,Travel,DE,2,0.5672364082218042,0.14444583196901848,0
694,101,450.48,ATM,Clothing,UK,1,0.25055,0.1691340172554763,0
695,489,398.71,POS,Food,TR,2,0.6582051539744275,0.0,0
696,665,437.38,Online,Food,US,1,0.6236661864115049,0.21855663675005884,0
697,205,4899.44,POS,Electronics,UK,2,0.9369351041926315,0.2450410757270271,1
698,871,233.91,ATM,Grocery,UK,1,0.6996137828276686,0.22416752003881958,0
699,921,2608.28,Online,Clothing,DE,2,0.55179025493975184,0.14798365696144062,0
700,576,1434.74,QR,Clothing,FR,1,0.48241109235489705,0.2825866750034608,0
701,802,4674.37,POS,Electronics,FR,2,0.25055,0.573229615560417,1
702,501,2864.08,QR,Travel,DE,1,0.3634511795797371,0.5286595505374431,0
703,829,1542.84,Online,Travel,FR,2,0.5650322115854651,0.10659357597116812,0
704,655,2229.62,QR,Food,DE,1,0.25055,0.23073981881682352,0
705,261,1210.64,POS,Grocery,FR,2,0.25055,0.5891398867332308,0
706,301,2631.79,ATM,Clothing,DE,1,0.25055,0.13404558066922246,0
707,369,3134.19,POS,Travel,FR,2,0.48277607416416183,0.5057173273188544,0
708,962,3859.94,Online,Travel,UK,1,0.5151125858102046,0.20786529340910103,1
709,915,4256.49,QR,Grocery,UK,2,0.5782977377469317,0.03810014022415177,1
710,370,2459.78,QR,Food,US,1,0.3836344987979603,0.043510526848938744,0
711,288,3826.54,ATM,Electronics,FR,2,0.25055,0.12646399039021287,1
712,963,1780.45,POS,Food,TR,1,0.45929502277085775,0.2974971206103138,0
713,249,3806.35,Online,Food,DE,2,0.3940527804515591,0.2796791219156475,0
714,443,1575.52,POS,Electronics,UK,1,0.25055,0.15555415774619438,0
715,591,57.77,Online,Clothing,TR,2,0.6202089648720173,0.12079084126757656,0
716,513,2563.88,POS,Travel,DE,1,0.3566138896568856,0.1388487903567784,0
717,905,2908.57,QR,Clothing,FR,2,0.4968860513982054,0.010468972580436946,0
718,485,2687.21,POS,Food,TR,1,0.5925243182967657,0.1345985390715977,0
719,291,4119.04,POS,Travel,UK,2,0.3730146264353842,0.5516315531478203,1
720,376,4762.33,Online,Clothing,FR,1,0.33982110555244867,0.4287823521666993,1
721,260,1599.98,POS,Travel,TR,2,0.2714205644021039,0.3340576307374895,0
722,559,211.77,Online,Food,US,1,0.25055,0.1764619448375631,0
723,413,2140.09,ATM,Grocery,FR,2,0.40872011136453914,0.34739501550974495,0
724,121,3873.34,Online,Travel,UK,1,0.6204170432049877,0.2319760742118314,1
725,352,1873.5,POS,Travel,US,2,0.39822719550058525,0.0,0
726,847,1312.44,QR,Travel,DE,1,0.36190971667262366,0.2064951433388707,0
727,956,422.56,POS,Travel,DE,2,0.2738676184616819,0.2529944372986423,0
728,660,3401.37,ATM,Travel,TR,1,0.4635370594502498,0.14444583196901848,1
729,574,2863.09,ATM,Grocery,TR,2,0.4210809728588829,0.1691340172554763,0
730,158,4168.04,POS,Electronics,UK,1,0.8821398051720967,0.0,1
731,610,3211.83,QR,Travel,UK,2,0.8435516785839026,0.21855663675005884,1
732,781,1341.16,ATM,Travel,UK,1,0.25055,0.2450410757270271,0
733,575,4428.16,Online,Food,UK,2,0.44116212516788446,0.22416752003881958,1
734,799,4196.48,QR,Electronics,UK,1,0.4043165694167116,0.14798365696144062,1
735,882,3577.6,QR,Clothing,DE,2,0.780922138746421,0.2825866750034608,1
736,289,2698.07,QR,Electronics,US,1,0.6981179512910349,0.573229615560417,0
737,786,3938.82,ATM,Grocery,DE,2,0.8987422593608501,0.5286595505374431,1
738,662,2719.5,POS,Grocery,FR,1,1.0,0.10659357597116812,1
739,975,131.29,POS,Grocery,DE,2,0.9340779558385326,0.23073981881682352,0
740,666,2136.96,QR,Electronics,TR,1,0.9623153763552201,0.5891398867332308,1
741,343,1750.62,QR,Electronics,DE,2,0.5771958301636667,0.13404558066922246,0
742,931,456.63,Online,Clothing,TR,1,0.30241429125281705,0.5057173273188544,0
743,604,4109.84,POS,Food,UK,2,1.0,0.20786529340910103,1
744,230,1728.69,POS,Travel,TR,1,0.818242677395007,0.03810014022415177,0
745,584,1741.36,QR,Travel,DE,2,0.7486271550364151,0.043510526848938744,0
746,918,163.86,Online,Clothing,FR,1,0.25055,0.12646399039021287,0
747,746,2745.83,POS,Grocery,UK,2,1.0,0.2974971206103138,0
748,120,2674.45,POS,Food,TR,1,0.8056919416430523,0.2796791219156475,0
749,940,1783.18,Online,Food,US,2,1.0,0.15555415774619438,1
750,266,4471.62,QR,Grocery,UK,1,0.7323256932216441,0.12079084126757656,1
751,373,648.1,POS,Electronics,UK,2,1.0,0.1388487903567784,0
752,487,1653.85,POS,Travel,DE,1,0.5813198539452005,0.010468972580436946,0
753,700,1611.31,QR,Clothing,US,2,0.5767164165485981,0.1345985390715977,0
754,415,465.99,ATM,Travel,UK,1,0.9442741324582591,0.5516315531478203,0
755,113,2408.32,POS,Clothing,DE,2,0.5089575482726289,0.4287823521666993,0
756,341,3440.48,POS,Grocery,US,1,0.3811855209508196,0.3340576307374895,0
757,876,2560.73,ATM,Travel,UK,2,0.6578747333116601,0.1764619448375631,0
758,445,789.1,ATM,Electronics,US,1,0.5484715619370928,0.34739501550974495,0
759,664,1889.54,POS,Electronics,DE,2,0.4912794113754423,0.2319760742118314,0
760,997,17.96,Online,Electronics,FR,1,0.4202724571785504,0.0,0
761,439,4342.16,ATM,Electronics,US,2,0.38515619558602403,0.2064951433388707,1
762,191,427.16,POS,Food,TR,1,0.4691436772524914,0.2529944372986423,0
763,466,2988.4,ATM,Clothing,TR,2,0.8370445988488282,0.14444583196901848,1
764,554,4931.35,Online,Clothing,UK,1,0.9760986105247922,0.1691340172554763,1
765,527,2685.27,QR,Food,DE,2,0.8149799013963887,0.0,0
766,608,4620.59,ATM,Grocery,UK,1,0.5496022351202602,0.21855663675005884,1
767,875,1184.4,Online,Grocery,UK,2,0.7384166898563487,0.2450410757270271,0
768,134,3800.98,POS,Electronics,UK,1,0.25055,0.22416752003881958,0
769,305,2658.67,ATM,Travel,TR,2,0.39181515374583613,0.14798365696144062,0
770,180,3603.98,ATM,Grocery,TR,1,0.3222911323776248,0.2825866750034608,0
771,661,316.4,POS,Travel,UK,2,0.2811723359545245,0.573229615560417,0
772,971,742.96,QR,Clothing,TR,1,0.27822384337059246,0.5286595505374431,0
773,487,669.92,POS,Travel,DE,2,0.3869690226675638,0.10659357597116812,0
774,101,3437.39,ATM,Clothing,UK,1,0.5449528695919096,0.23073981881682352,0
775,489,4222.98,POS,Food,TR,2,0.5960410705029898,0.5891398867332308,1
776,665,3749.33,Online,Food,US,1,0.25055,0.13404558066922246,0
777,205,157.21,ATM,Electronics,UK,2,0.2546625149581714,0.5057173273188544,0
778,871,4336.74,ATM,Grocery,UK,1,0.5568027365366051,0.20786529340910103,0
779,921,1773.96,POS,Electronics,DE,2,0.5384843955344657,0.03810014022415177,0
780,576,1988.83,QR,Clothing,FR,1,0.4001301434578675,0.043510526848938744,0
781,802,528.82,POS,Electronics,FR,2,0.52893399003351257,0.12646399039021287,1
782,501,3688.34,QR,Travel,DE,1,0.5066617684848548,0.2974971206103138,0
783,829,915.51,Online,Travel,FR,2,0.4643069037145621,0.2796791219156475,0
784,655,2822.01,QR,Food,DE,1,0.8437617859161494,0.15555415774619438,0
785,261,4204.35,POS,Grocery,FR,2,0.3930191576275068,0.12079084126757656,1
786,301,450.58,ATM,Clothing,DE,1,0.26945303719107758,0.1388487903567784,0
787,369,2679.0,POS,Travel,FR,2,0.38581674380076477,0.010468972580436946,0
788,962,1169.92,Online,Travel,UK,1,0.4595940158407822,0.1345985390715977,0
789,915,1717.92,QR,Grocery,UK,2,0.7959446512426785,0.5516315531478203,0
790,370,2372.48,QR,Food,US,1,0.200275,0.4287823521666993,0
791,288,1778.75,Online,Clothing,DE,2,0.3958829551283239,0.3340576307374895,0
792,963,3245.87,POS,Food,FR,1,0.44611290440547146,0.1764619448375631,0
793,249,2400.51,POS,Food,DE,2,0.33306659301382903,0.34739501550974495,0
794,443,2923.08,Online,Travel,UK,1,0.4043876261379579,0.2319760742118314,0
795,742,3685.43,POS,Electronics,UK,2,0.4638404436710195,0.0,0
796,121,2790.92,Online,Travel,UK,1,0.5974725907633981,0.2064951433388707,0
797,314,2934.74,Online,Travel,TR,2,0.625975053641148,0.2529944372986423,0
798,430,2824.47,QR,Food,DE,1,0.4896254327599452,0.14444583196901848,0
799,558,1896.97,POS,Electronics,US,2,1.0,0.1691340172554763,0
800,187,1690.55,ATM,Food,DE,1,0.25055,0.0,0
801,472,4498.74,POS,Electronics,DE,2,0.6964414511055226,0.21855663675005884,1
802,199,3039.74,POS,Electronics,UK,1,0.332032172001373,0.2450410757270271,0
803,971,1225.54,ATM,Grocery,TR,2,0.36025868694471837,0.22416752003881958,0
804,763,2493.75,QR,Grocery,US,1,0.20053689317894679,0.14798365696144062,0
805,230,1655.09,POS,Electronics,DE,2,0.6171383352859974,0.2825866750034608,0
806,761,4668.79,Online,Food,TR,1,0.5829446549899179,0.573229615560417,1
807,408,42.63,POS,Travel,FR,2,0.4247159439979108,0.5286595505374431,0
808,869,1130.54,ATM,Grocery,US,1,0.30734788498246281,0.10659357597116812,0
809,443,409.52,Online,Travel,FR,2,0.4926783577874983,0.23073981881682352,0
810,591,1619.66,ATM,Electronics,TR,1,0.6865340214878411,0.5891398867332308,0
811,513,2719.98,ATM,Clothing,TR,2,0.5170989082218042,0.13404558066922246,0
812,905,450.48,QR,Clothing,FR,1,0.200275,0.5057173273188544,0
813,485,398.71,POS,Food,TR,2,0.6080676539744275,0.20786529340910103,0
814,291,437.38,POS,Travel,UK,1,0.5735286864115049,0.03810014022415177,0
815,376,4899.44,Online,Clothing,FR,2,0.8867976041926315,0.043510526848938744,1
816,260,233.91,QR,Travel,TR,1,0.6494762828276686,0.12646399039021287,0
817,559,2608.28,ATM,Food,US,2,0.50165275493975184,0.2974971206103138,0
818,413,1434.74,Online,Food,UK,1,0.43227359235489705,0.2796791219156475,0
819,121,4674.37,Online,Travel,UK,2,0.200275,0.15555415774619438,1
820,352,2864.08,POS,Travel,US,1,0.31331367957973711,0.12079084126757656,0
821,847,1542.84,QR,Travel,DE,2,0.5148947115854651,0.1388487903567784,0
822,956,2229.62,QR,Travel,DE,1,0.200275,0.010468972580436946,0
823,660,1210.64,ATM,Travel,TR,2,0.200275,0.1345985390715977,0
824,574,2631.79,ATM,Grocery,TR,1,0.200275,0.5516315531478203,0
825,158,3134.19,ATM,Food,UK,2,0.43263857416416183,0.4287823521666993,0
826,610,3859.94,ATM,Electronics,FR,1,0.4649750858102046,0.3340576307374895,0
827,781,4256.49,ATM,Food,UK,2,0.5281602377469317,0.1764619448375631,1
828,575,2459.78,ATM,Grocery,TR,1,0.3334969987979603,0.34739501550974495,0
829,799,3826.54,QR,Electronics,UK,2,0.200275,0.2319760742118314,0
830,882,1780.45,ATM,Electronics,DE,1,0.40915752277085775,0.0,0
831,289,3806.35,QR,Electronics,US,2,0.3439152804515591,0.2064951433388707,0
832,786,1575.52,ATM,Grocery,DE,1,0.200275,0.2529944372986423,0
833,662,57.77,QR,Clothing,FR,2,0.5700714648720173,0.14444583196901848,0
834,975,2563.88,POS,Grocery,DE,1,0.3064763896568856,0.1691340172554763,0
835,666,2908.57,QR,Electronics,TR,2,0.4467485513982054,0.0,0
836,343,2687.21,QR,Electronics,DE,1,0.5423868301636667,0.21855663675005884,0
837,931,4119.04,Online,Clothing,TR,2,0.3228771264353842,0.2450410757270271,1
838,604,4762.33,POS,Food,UK,1,0.28968360555244867,0.22416752003881958,1
839,230,1599.98,POS,Travel,TR,2,0.22128306440210392,0.14798365696144062,0
840,584,211.77,Online,Food,UK,1,0.200275,0.2825866750034608,0
841,918,2140.09,QR,Travel,FR,2,0.35858261136453914,0.573229615560417,0
842,746,3873.34,POS,Food,DE,1,0.5702795432049877,0.5286595505374431,1
843,120,1873.5,POS,Grocery,TR,2,0.34808969550058525,0.10659357597116812,0
844,940,1312.44,Online,Food,US,1,0.31177221667262366,0.23073981881682352,0
845,266,422.56,QR,Travel,DE,2,0.22373011846168189,0.5891398867332308,0
846,373,3401.37,Online,Electronics,UK,1,0.4133995594502498,0.13404558066922246,1
847,487,2863.09,POS,Travel,DE,2,0.3709434728588829,0.5057173273188544,0
848,700,4168.04,QR,Clothing,US,1,0.8320023051720967,0.20786529340910103,1
849,415,3211.83,ATM,Grocery,TR,2,0.7934141785839026,0.03810014022415177,1
850,113,1341.16,POS,Clothing,DE,1,0.200275,0.043510526848938744,0
851,341,4428.16,POS,Grocery,US,2,0.39102462516788446,0.12646399039021287,1
852,876,4196.48,ATM,Travel,UK,1,0.3541790694167116,0.2974971206103138,1
853,445,3577.6,ATM,Electronics,US,2,0.730784638746421,0.2796791219156475,1
854,664,2698.07,POS,Electronics,DE,1,0.6479804512910349,0.15555415774619438,0
855,997,3938.82,Online,Electronics,FR,2,0.8486047593608501,0.12079084126757656,1
856,439,2719.5,ATM,Electronics,US,1,0.9751923848055885,0.1388487903567784,0
857,191,131.29,POS,Food,TR,2,0.8839399558385326,0.010468972580436946,0
858,466,2136.96,ATM,Clothing,TR,1,0.9121778763552201,0.1345985390715977,1
859,554,1750.62,Online,Clothing,UK,2,0.5270583301636667,0.5516315531478203,0
860,527,456.63,QR,Food,DE,1,0.25227679125281705,0.4287823521666993,0
861,608,4109.84,ATM,Grocery,UK,2,1.0,0.3340576307374895,1
862,875,1728.69,Online,Grocery,UK,1,0.768105177395007,0.1764619448375631,0
863,134,1741.36,POS,Electronics,UK,2,0.6984896550364151,0.34739501550974495,0
864,305,163.86,ATM,Travel,TR,1,0.200275,0.2319760742118314,0
865,180,2745.83,ATM,Grocery,TR,2,1.0,0.0,0
866,661,2674.45,POS,Travel,UK,1,0.7555544416430523,0.2064951433388707,1
867,971,1783.18,QR,Clothing,TR,2,1.0,0.2529944372986423,0
868,487,4471.62,POS,Travel,DE,1,0.6821881932216441,0.14444583196901848,1
869,101,648.1,ATM,Clothing,UK,2,1.0,0.1691340172554763,0
870,489,1653.85,POS,Food,TR,1,0.5311823539452005,0.0,0
871,665,1611.31,Online,Food,US,2,0.5265789165485981,0.21855663675005884,0
872,205,465.99,ATM,Grocery,TR,1,0.7941366324582591,0.2450410757270271,0
873,871,2408.32,ATM,Grocery,UK,2,0.45882004827262886,0.22416752003881958,0
874,921,3440.48,Online,Clothing,DE,1,0.3311855209508196,0.14798365696144062,0
875,576,2560.73,QR,Clothing,FR,2,0.6078747333116601,0.2825866750034608,0
876,802,789.1,POS,Electronics,FR,1,0.49847156193709286,0.573229615560417,0
877,501,1889.54,Online,Travel,DE,2,0.4412794113754423,0.5286595505374431,0
878,829,17.96,Online,Travel,FR,1,0.3702724571785504,0.10659357597116812,0
879,655,4342.16,QR,Food,DE,2,0.33529369558602403,0.23073981881682352,1
880,261,427.16,POS,Grocery,FR,1,0.4192811772524914,0.5891398867332308,0
881,301,2988.4,ATM,Clothing,DE,2,0.7873195988488282,0.13404558066922246,1
882,369,4931.35,QR,Travel,FR,1,0.9263736105247922,0.5057173273188544,1
883,962,2685.27,Online,Travel,UK,2,0.7652549013963887,0.20786529340910103,0
884,915,4620.59,QR,Grocery,UK,1,0.5997397351202602,0.03810014022415177,1
885,370,1184.4,QR,Food,US,2,0.7885541898563487,0.043510526848938744,0
886,288,3800.98,POS,Clothing,DE,1,0.200275,0.12646399039021287,0
887,963,2658.67,Online,Travel,FR,2,0.44209015374583613,0.2974971206103138,0
888,249,3603.98,POS,Travel,DE,1,0.3724286323776248,0.2796791219156475,0
889,443,316.4,Online,Travel,UK,2,0.33130983595452452,0.15555415774619438,0
890,742,742.96,POS,Electronics,UK,1,0.32836134337059246,0.12079084126757656,0
891,121,669.92,Online,Travel,UK,2,0.4371065226675638,0.1388487903567784,0
892,314,3437.39,Online,Travel,TR,1,0.5950903695919096,0.010468972580436946,0
893,430,4222.98,QR,Food,DE,2,0.6461785705029898,0.1345985390715977,1
894,558,3749.33,POS,Electronics,US,1,0.200275,0.5516315531478203,0
895,187,157.21,ATM,Food,DE,2,0.3047900149581714,0.4287823521666993,0
896,472,4336.74,POS,Electronics,DE,1,0.6069402365366051,0.3340576307374895,0
897,199,1773.96,POS,Electronics,UK,2,0.5886218955344657,0.1764619448375631,0
898,971,1988.83,ATM,Grocery,TR,1,0.4502676434578675,0.34739501550974495,0
899,763,528.82,QR,Grocery,US,2,0.57920899003351257,0.2319760742118314,1
900,230,3688.34,ATM,Electronics,DE,1,0.5567942684848548,0.0,0
901,761,915.51,Online,Food,TR,2,0.5144444037145621,0.2064951433388707,0
902,408,2822.01,POS,Travel,FR,1,0.8938992859161494,0.2529944372986423,0
903,869,4204.35,ATM,Grocery,US,2,0.4431566576275068,0.14444583196901848,1
904,443,450.58,Online,Travel,FR,1,0.31959053719107758,0.1691340172554763,0
905,591,2679.0,ATM,Electronics,TR,2,0.43595424380076477,0.0,0
906,513,1169.92,POS,Travel,DE,1,0.5097315158407822,0.21855663675005884,0
907,905,1717.92,QR,Clothing,FR,2,0.8460821512426785,0.2450410757270271,0
908,485,2372.48,POS,Food,TR,1,0.25055,0.22416752003881958,0
909,291,1778.75,POS,Travel,UK,2,0.4460204551283239,0.14798365696144062,0
910,376,3245.87,QR,Electronics,FR,1,0.49625040440547146,0.2825866750034608,0
911,260,2400.51,POS,Travel,TR,2,0.38320409301382903,0.573229615560417,0
912,559,2923.08,ATM,Food,US,1,0.4545251261379579,0.5286595505374431,0
913,413,3685.43,Online,Food,UK,2,0.5139779436710195,0.10659357597116812,1
914,121,2790.92,Online,Travel,UK,1,0.6476100907633981,0.23073981881682352,0
915,352,2934.74,POS,Travel,US,2,0.676112553641148,0.5891398867332308,0
916,847,2824.47,QR,Travel,DE,1,0.5397629327599452,0.13404558066922246,0
917,956,1896.97,QR,Travel,DE,2,1.0,0.5057173273188544,0
918,660,1690.55,ATM,Travel,TR,1,0.25055,0.20786529340910103,0
919,574,4498.74,ATM,Grocery,TR,2,0.7465789511055226,0.03810014022415177,1
920,158,3039.74,Online,Food,UK,1,0.382169672001373,0.043510526848938744,0
921,610,1225.54,QR,Travel,UK,2,0.41039618694471837,0.12646399039021287,0
922,781,2493.75,ATM,Travel,UK,1,0.25067439317894678,0.2974971206103138,0
923,575,1655.09,ATM,Grocery,TR,2,0.6672758352859974,0.2796791219156475,0
924,799,4668.79,QR,Electronics,UK,1,0.6330821549899179,0.15555415774619438,1
925,882,42.63,ATM,Electronics,DE,2,0.4748534439979108,0.12079084126757656,0
926,289,1130.54,QR,Electronics,US,1,0.3574853849824628,0.1388487903567784,0
927,786,409.52,ATM,Grocery,DE,2,0.5428158577874983,0.010468972580436946,0
928,662,1619.66,QR,Clothing,FR,1,0.7366715214878411,0.1345985390715977,0
929,975,2719.98,POS,Grocery,DE,2,0.5672364082218042,0.5516315531478203,0
930,666,450.48,QR,Electronics,TR,1,0.25055,0.4287823521666993,0
931,343,398.71,QR,Electronics,DE,2,0.6582051539744275,0.3340576307374895,0
932,931,437.38,Online,Clothing,TR,1,0.6236661864115049,0.1764619448375631,0
933,604,4899.44,POS,Food,UK,2,0.9369351041926315,0.34739501550974495,1
934,230,233.91,POS,Travel,TR,1,0.6996137828276686,0.2319760742118314,0
935,584,2608.28,QR,Travel,DE,2,0.55179025493975184,0.0,0
936,918,1434.74,Online,Food,UK,1,0.48241109235489705,0.2064951433388707,0
937,746,4674.37,POS,Grocery,UK,2,0.25055,0.2529944372986423,1
938,120,2864.08,POS,Food,TR,1,0.3634511795797371,0.14444583196901848,0
939,940,1542.84,Online,Food,US,2,0.5650322115854651,0.1691340172554763,0
940,266,2229.62,QR,Travel,DE,1,0.25055,0.0,0
941,373,1210.64,Online,Electronics,UK,2,0.25055,0.21855663675005884,0
942,487,2631.79,POS,Travel,DE,1,0.25055,0.2450410757270271,0
943,700,3134.19,QR,Clothing,US,2,0.48277607416416183,0.22416752003881958,0
944,415,3859.94,ATM,Grocery,TR,1,0.5151125858102046,0.14798365696144062,1
945,113,4256.49,POS,Clothing,DE,2,0.5782977377469317,0.2825866750034608,1
946,341,2459.78,POS,Grocery,US,1,0.3836344987979603,0.573229615560417,0
947,876,3826.54,ATM,Travel,UK,2,0.25055,0.5286595505374431,0
948,445,1780.45,ATM,Electronics,US,1,0.45929502277085775,0.10659357597116812,0
949,664,3806.35,POS,Electronics,DE,2,0.3940527804515591,0.23073981881682352,0
950,997,1575.52,Online,Electronics,FR,1,0.25055,0.5891398867332308,0
951,439,57.77,ATM,Electronics,US,2,0.6202089648720173,0.13404558066922246,0
952,191,2563.88,POS,Food,TR,1,0.3566138896568856,0.5057173273188544,0
953,466,2908.57,ATM,Food,TR,2,0.4968860513982054,0.20786529340910103,0
954,554,2687.21,Online,Clothing,UK,1,0.5925243182967657,0.03810014022415177,0
955,527,4119.04,POS,Food,DE,2,0.3730146264353842,0.043510526848938744,1
956,608,4762.33,ATM,Grocery,UK,1,0.33982110555244867,0.12646399039021287,1
957,875,1599.98,QR,Grocery,UK,2,0.2714205644021039,0.2974971206103138,0
958,134,211.77,ATM,Electronics,UK,1,0.25055,0.2796791219156475,0
959,305,2140.09,ATM,Travel,TR,2,0.40872011136453914,0.15555415774619438,0
960,180,3873.34,ATM,Grocery,TR,1,0.6204170432049877,0.12079084126757656,1
961,661,1873.5,POS,Travel,UK,2,0.39822719550058525,0.1388487903567784,0
962,971,1312.44,QR,Clothing,TR,1,0.36190971667262366,0.010468972580436946,0
963,487,422.56,POS,Travel,DE,2,0.2738676184616819,0.1345985390715977,0
964,101,3401.37,ATM,Clothing,UK,1,0.4635370594502498,0.5516315531478203,1
965,489,2863.09,POS,Food,TR,2,0.4210809728588829,0.4287823521666993,0
966,665,4168.04,Online,Food,US,1,0.8821398051720967,0.3340576307374895,1
967,205,3211.83,ATM,Electronics,UK,2,0.8435516785839026,0.1764619448375631,1
968,871,1341.16,ATM,Grocery,UK,1,0.25055,0.34739501550974495,0
969,921,4428.16,POS,Electronics,DE,2,0.44116212516788446,0.2319760742118314,1
970,576,4196.48,QR,Clothing,FR,1,0.4043165694167116,0.0,1
971,802,3577.6,POS,Electronics,FR,2,0.780922138746421,0.2064951433388707,1
972,501,2698.07,QR,Travel,DE,1,0.6981179512910349,0.2529944372986423,0
973,829,3938.82,Online,Clothing,DE,2,0.8987422593608501,0.14444583196901848,1
974,655,2719.5,QR,Food,DE,1,1.0,0.1691340172554763,1
975,261,131.29,POS,Grocery,FR,2,0.9340779558385326,0.0,0
976,301,2136.96,ATM,Clothing,DE,1,0.9623153763552201,0.21855663675005884,1
977,369,1750.62,QR,Travel,FR,2,0.5771958301636667,0.2450410757270271,0
978,962,456.63,Online,Travel,UK,1,0.30241429125281705,0.22416752003881958,0
979,915,4109.84,QR,Grocery,UK,2,1.0,0.14798365696144062,1
980,370,1728.69,QR,Food,US,1,0.818242677395007,0.2825866750034608,0
981,288,1741.36,ATM,Electronics,FR,2,0.7486271550364151,0.573229615560417,0
982,963,163.86,POS,Food,FR,1,0.25055,0.5286595505374431,0
983,249,2745.83,POS,Food,DE,2,1.0,0.10659357597116812,0
984,443,2674.45,Online,Travel,UK,1,0.8056919416430523,0.23073981881682352,0
985,742,1783.18,POS,Electronics,UK,2,1.0,0.5891398867332308,1
986,121,4471.62,Online,Travel,UK,1,0.7323256932216441,0.13404558066922246,1
987,314,648.1,Online,Travel,TR,2,1.0,0.5057173273188544,0
988,430,1653.85,QR,Food,DE,1,0.5813198539452005,0.20786529340910103,0
989,558,1611.31,POS,Electronics,US,2,0.5767164165485981,0.03810014022415177,0
990,187,465.99,ATM,Food,DE,1,0.9442741324582591,0.043510526848938744,0
991,472,2408.32,POS,Electronics,DE,2,0.5089575482726289,0.12646399039021287,0
992,199,3440.48,POS,Electronics,UK,1,0.3811855209508196,0.2974971206103138,0
993,971,2560.73,ATM,Grocery,TR,2,0.6578747333116601,0.2796791219156475,0
994,763,789.1,QR,Grocery,US,1,0.5484715619370928,0.15555415774619438,0
995,230,1889.54,POS,Electronics,DE,2,0.4912794113754423,0.12079084126757656,0
996,761,17.96,Online,Food,TR,1,0.4202724571785504,0.1388487903567784,0
997,408,4342.16,POS,Travel,FR,2,0.38515619558602403,0.010468972580436946,1
998,869,427.16,ATM,Grocery,US,1,0.4691436772524914,0.1345985390715977,0
999,443,2988.4,Online,Travel,FR,2,0.8370445988488282,0.5516315531478203,1
1000,591,4931.35,Online,Clothing,TR,1,0.9760986105247922,0.4287823521666993,1
